DataHora,TempoGasto,WIDTH,HEIGHT,MAX_ITER,RE_MIN,RE_MAX,IM_MIN,IM_MAX,Machine,Code,Schedule,ChunkSize,Threads
2026-09-23 08:25:15,60.4443,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 08:28:00,58.2333,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 08:30:50,60.0096,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 08:33:29,52.1699,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 08:36:08,53.8961,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 08:38:51,53.9265,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 08:41:58,80.5486,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 08:45:06,80.8593,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 08:48:11,79.5,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 08:51:23,87.8279,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 08:54:39,88.2762,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 08:57:54,87.6104,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 08:58:04,1.97091,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 08:58:13,1.74994,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 08:58:23,1.90078,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 08:58:33,1.98164,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 08:58:43,1.85493,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 08:58:54,1.91588,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 08:59:04,1.56259,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 08:59:14,1.5545,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 08:59:24,1.84556,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 08:59:33,1.54723,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 08:59:43,1.69663,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 08:59:53,1.56222,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 09:00:03,1.90976,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 09:00:13,1.85627,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 09:00:23,1.98374,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 09:01:02,6.84649,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 09:01:40,6.34858,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 09:02:20,6.36222,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 09:02:59,7.19068,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 09:03:39,7.24919,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 09:04:19,7.41975,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 09:04:56,5.90016,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 09:05:35,6.10317,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 09:06:12,5.88391,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 09:06:50,5.91684,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 09:07:28,6.18717,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 09:08:05,6.2285,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 09:08:44,6.75191,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 09:09:23,6.83123,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 09:10:00,7.03613,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 09:12:32,24.1975,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 09:15:04,25.614,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 09:17:36,25.0903,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 09:20:14,29.3089,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 09:22:51,28.6786,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 09:25:26,28.5897,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 09:27:56,23.492,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 09:30:27,23.5086,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 09:32:58,23.4869,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 09:35:28,23.41,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 09:37:59,23.9916,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 09:40:31,23.8043,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 09:43:04,26.9462,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 09:45:37,26.1595,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 09:48:11,27.1718,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,auto,0.0,4
2026-09-23 10:44:05,5.30714,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,4
2026-09-23 10:44:19,5.31442,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,4
2026-09-23 10:44:31,5.40443,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 10:44:44,5.41909,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 10:44:57,5.37008,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,4
2026-09-23 10:45:10,5.55252,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,4
2026-09-23 10:45:55,17.9377,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,4
2026-09-23 10:46:40,16.857,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,4
2026-09-23 10:47:23,16.1553,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,4
2026-09-23 10:48:05,17.0462,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 10:48:47,15.8315,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 10:49:30,17.7996,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 10:50:15,19.0436,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,4
2026-09-23 10:51:02,20.4709,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,4
2026-09-23 10:51:48,19.5073,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,4
2026-09-23 10:54:29,54.5812,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,4
2026-09-23 10:57:05,52.2296,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,4
2026-09-23 10:59:41,53.6211,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,4
2026-09-23 12:45:07,48.7226,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 12:47:34,50.1154,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 12:49:59,47.2447,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 12:52:51,75.5845,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,4
2026-09-23 12:55:41,73.8262,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,4
2026-09-23 12:58:32,73.9201,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,4
2026-09-23 12:58:41,1.59329,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,1024.0,4
2026-09-23 12:58:51,1.65967,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,1024.0,4
2026-09-23 12:59:00,1.59412,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,1024.0,4
2026-09-23 12:59:09,1.61742,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 12:59:18,1.55081,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 12:59:26,1.56643,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 12:59:35,1.61607,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,1024.0,4
2026-09-23 12:59:43,1.90409,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,1024.0,4
2026-09-23 12:59:52,1.94264,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,1024.0,4
2026-09-23 13:00:29,6.38761,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,1024.0,4
2026-09-23 13:01:02,6.42276,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,1024.0,4
2026-09-23 13:01:36,6.33455,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,1024.0,4
2026-09-23 13:02:11,5.84421,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 13:02:45,5.88327,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 13:03:18,5.88104,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 13:03:53,5.72418,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,1024.0,4
2026-09-23 13:04:28,5.78357,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,1024.0,4
2026-09-23 13:05:01,5.69964,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,1024.0,4
2026-09-23 13:07:24,24.3055,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,1024.0,4
2026-09-23 13:09:45,24.3247,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,1024.0,4
2026-09-23 13:12:05,24.3367,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,static,1024.0,4
2026-09-23 13:14:21,23.1509,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 13:50:01,24.4913,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 13:52:16,22.7019,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,dynamic,1024.0,4
2026-09-23 13:54:34,22.136,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,1024.0,4
2026-09-23 13:56:51,22.404,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,1024.0,4
2026-09-23 13:59:06,22.4241,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo,guided,1024.0,4
2026-09-23 13:59:21,7.21068,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 13:59:34,7.43282,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 13:59:47,7.16079,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 13:59:56,3.04324,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:00:06,3.2565,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:00:15,3.05865,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:00:27,4.8587,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:00:38,4.93867,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:00:49,5.11895,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:01:28,15.151,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:02:07,15.1814,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:02:46,15.2831,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:03:22,12.0289,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:03:58,11.8949,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:04:36,12.0902,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:05:23,22.6203,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:06:06,19.5279,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:06:50,19.4151,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:09:17,50.0201,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:11:43,50.5375,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:14:10,50.3028,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:16:31,47.2117,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:18:55,47.2187,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:21:32,47.2512,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:24:33,81.4156,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:25:02,20.3155,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 14:25:18,7.75662,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,2
2026-09-23 14:25:32,5.93112,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,64.0,2
2026-09-23 14:25:48,4.16999,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,4
2026-09-23 14:26:00,3.94704,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 14:26:44,5.55269,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,2
2026-09-23 14:26:58,7.30398,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,2
2026-09-23 14:27:14,5.16568,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,4
2026-09-23 14:27:27,7.12612,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:28:10,5.30028,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1.0,2
2026-09-23 14:28:23,6.19357,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1.0,2
2026-09-23 14:28:38,3.01528,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1.0,4
2026-09-23 14:28:48,3.50796,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1.0,4
2026-09-23 14:29:30,5.31113,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,2
2026-09-23 14:29:42,5.57662,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024.0,2
2026-09-23 14:31:19,11.1814,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 14:31:28,3.05594,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,4
2026-09-23 14:31:38,3.14903,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,static,64.0,4
2026-09-23 14:31:52,3.38565,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,64.0,4
2026-09-23 14:32:01,2.98303,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,dynamic,64.0,4
2026-09-23 14:32:18,4.87576,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64.0,4
2026-09-23 14:32:29,4.84367,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,64.0,4
2026-09-23 14:38:13,77.2023,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:41:02,76.8418,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:41:11,1.65798,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:41:20,1.52835,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:41:28,1.46444,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:41:37,1.46353,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:41:47,1.3499,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:41:55,1.33033,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:42:04,1.48823,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:42:13,1.35792,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:42:21,1.34088,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:42:56,6.37013,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:43:30,6.28873,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:44:03,6.19004,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:44:36,5.50648,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:45:09,5.293,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:45:42,5.33284,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:46:17,5.64391,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:46:50,5.32524,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:47:23,5.29682,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 14:49:40,22.1213,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:51:55,22.2481,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:54:20,22.0758,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024.0,4
2026-09-23 14:56:44,26.7496,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 14:59:00,21.3501,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 15:01:18,21.2348,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024.0,4
2026-09-23 15:03:34,21.1775,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 15:05:50,21.2662,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 15:08:05,21.2361,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024.0,4
2026-09-23 15:36:23,11.0401,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 15:36:41,11.0937,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 15:36:58,11.094,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 15:38:05,43.6069,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 15:39:13,43.6481,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 15:40:21,43.9003,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 15:44:48,174.179,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 15:49:19,174.913,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 15:53:52,175.435,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,ponto_a_ponto,,,1
2026-09-23 15:54:05,5.1331,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,,,1
2026-09-23 15:54:24,4.99996,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,,,1
2026-09-23 15:54:36,5.07985,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,,,1
2026-09-23 15:55:24,20.1499,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,,,1
2026-09-23 15:56:14,20.2246,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,,,1
2026-09-23 15:57:03,20.0335,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,,,1
2026-09-23 16:00:20,79.7841,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,,,1
